2024-01-03 14:53:31,913 - INFO - Acción: run - IP: 192.168.1.84 - Descripción: Cerrando socket
2024-01-03 14:53:51,527 - INFO - Acción: controlar_token - IP: 192.168.1.84 - Descripción: Se ha borrado el token de acceso del drone
2024-01-03 14:54:08,046 - INFO - Acción: clima - IP: 192.168.1.84 - Descripción: Controlando el clima
2024-01-03 14:54:08,046 - INFO - Acción: productor_destinos - IP: 192.168.1.84 - Descripción: Creando productor de destinos
2024-01-03 14:54:08,049 - INFO - Acción: consumidor_posiciones - IP: 192.168.1.84 - Descripción: Creando consumidor de posiciones
2024-01-03 14:54:08,049 - INFO - Acción: consumidor_activos - IP: 192.168.1.84 - Descripción: Creando consumidor de activos
2024-01-03 14:54:08,062 - INFO - Acción: stop_clima - IP: 192.168.1.84 - Descripción: Deteniendo por clima
2024-01-03 15:03:36,705 - INFO - Acción: get_items - IP: 192.168.1.84 - Descripción: Se ha solicitado obtener los datos de los drones de la base de datos
2024-01-03 15:05:27,281 - INFO - Acción: run - IP: 192.168.1.84 - Descripción: Iniciando servidor de drones
2024-01-03 15:05:27,281 - INFO - Acción: clima - IP: 192.168.1.84 - Descripción: Controlando el clima
2024-01-03 15:05:27,282 - INFO - Acción: productor_destinos - IP: 192.168.1.84 - Descripción: Creando productor de destinos
2024-01-03 15:05:27,283 - INFO - Acción: consumidor_posiciones - IP: 192.168.1.84 - Descripción: Creando consumidor de posiciones
2024-01-03 15:05:27,284 - INFO - Acción: consumidor_activos - IP: 192.168.1.84 - Descripción: Creando consumidor de activos
2024-01-03 15:05:27,883 - INFO - Acción: stop_clima - IP: 192.168.1.84 - Descripción: Deteniendo por clima
2024-01-03 15:08:01,423 - INFO - Acción: run - IP: 192.168.1.84 - Descripción: Iniciando servidor de drones
2024-01-03 15:08:01,423 - INFO - Acción: clima - IP: 192.168.1.84 - Descripción: Controlando el clima
2024-01-03 15:08:01,423 - INFO - Acción: productor_destinos - IP: 192.168.1.84 - Descripción: Creando productor de destinos
2024-01-03 15:08:01,425 - INFO - Acción: consumidor_posiciones - IP: 192.168.1.84 - Descripción: Creando consumidor de posiciones
2024-01-03 15:08:01,426 - INFO - Acción: consumidor_activos - IP: 192.168.1.84 - Descripción: Creando consumidor de activos
2024-01-03 15:08:02,270 - INFO - Acción: stop_clima - IP: 192.168.1.84 - Descripción: Deteniendo por clima
2024-01-03 15:08:31,218 - INFO - Acción: run - IP: 192.168.1.84 - Descripción: Iniciando servidor de drones
2024-01-03 15:08:31,218 - INFO - Acción: clima - IP: 192.168.1.84 - Descripción: Controlando el clima
2024-01-03 15:08:31,218 - INFO - Acción: productor_destinos - IP: 192.168.1.84 - Descripción: Creando productor de destinos
2024-01-03 15:08:31,221 - INFO - Acción: consumidor_posiciones - IP: 192.168.1.84 - Descripción: Creando consumidor de posiciones
2024-01-03 15:08:31,221 - INFO - Acción: consumidor_activos - IP: 192.168.1.84 - Descripción: Creando consumidor de activos
2024-01-03 15:08:33,223 - INFO - Acción: start - IP: 192.168.1.84 - Descripción: Iniciando espectaculo
